ORF_ID	ORF	Contig_ID	Contig	Toxin_prediction	Toxin_confidence_level	Signal_peptide	Virulence_prediction	Virulence_confidence_level	ARG	ARG_SNPs	AMR_category	AMR_sub_class	Resistance_mechanism	MGE_prediction	genome_name	newgenome_name	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	clade	color
0000002213	6_17	0000000006	NODE_6_length_337736_cov_14.983368	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	PF07883.6	62.8	4.1e-18	Cupin_2	-	PFAM	Cupin domain	clade_2	#9FC095
0000002502	6_306	0000000006	NODE_6_length_337736_cov_14.983368	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	PF00881.19	84.5	1.8999999999999998e-24	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000002567	7_37	0000000007	NODE_7_length_270289_cov_16.881493	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	K11068_1278_95_625	173	1.3e-51	hlyIII	-	KEGG	hemolysin III	clade_2	#9FC095
0000002743	7_213	0000000007	NODE_7_length_270289_cov_16.881493	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	PF13958.1	80.4	3e-23	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000002810	8_9	0000000008	NODE_8_length_255488_cov_14.967514	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	PF03372.18	94.7	2.3e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	clade_2	#9FC095
0000002860	8_59	0000000008	NODE_8_length_255488_cov_14.967514	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	PF00903.20	58.9	1.3e-16	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	clade_2	#9FC095
0000003070	8_269	0000000008	NODE_8_length_255488_cov_14.967514	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	PF00717.18	54.8	1.4e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000003071	8_270	0000000008	NODE_8_length_255488_cov_14.967514	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	PF00717.18	58.8	8.3e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000003228	9_151	0000000009	NODE_9_length_225882_cov_15.272534	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	PF00881.19	80.3	3.6e-23	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000003808	13_55	0000000013	NODE_13_length_73473_cov_15.574183	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	PF13091.1	95.4	5.6000000000000005e-28	PLDc_2	-	PFAM	PLD-like domain	clade_2	#9FC095
0000003820	14_8	0000000014	NODE_14_length_73155_cov_16.832530	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535147	SRR12535147	PF02452.12	102.3	4.4000000000000004e-30	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000003884	14_72	0000000014	NODE_14_length_73155_cov_16.832530	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535147	SRR12535147	PF07927.7	59	8.5e-17	YcfA	-	PFAM	YcfA-like protein	clade_2	#9FC095
0000003901	14_89	0000000014	NODE_14_length_73155_cov_16.832530	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535147	SRR12535147	PF07883.6	69.5	3.5e-20	Cupin_2	-	PFAM	Cupin domain	clade_2	#9FC095
0000003905	14_93	0000000014	NODE_14_length_73155_cov_16.832530	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535147	SRR12535147	PF07883.6	57.1	2.5e-16	Cupin_2	-	PFAM	Cupin domain	clade_2	#9FC095
0000003988	16_32	0000000016	NODE_16_length_47675_cov_17.497203	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	PF02742.10	62.1	7.7e-18	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	clade_2	#9FC095
0000004025	17_20	0000000017	NODE_17_length_35048_cov_15.665531	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	K11068_1278_95_625	199.7	8.3e-60	hlyIII	-	KEGG	hemolysin III	clade_2	#9FC095
0000004084	19_18	0000000019	NODE_19_length_20382_cov_16.449914	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535147	SRR12535147	K10815_8	54.4	1.5e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	clade_2	#9FC095
0000000010	1_10	0000000001	NODE_1_length_540378_cov_15.591784	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF01636.18	52	2.5e-14	APH	-	PFAM	Phosphotransferase enzyme family	clade_2	#9FC095
0000000127	1_127	0000000001	NODE_1_length_540378_cov_15.591784	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF00717.18	51.3	2.1e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000000152	1_152	0000000001	NODE_1_length_540378_cov_15.591784	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF07927.7	60.3	4e-17	YcfA	-	PFAM	YcfA-like protein	clade_2	#9FC095
0000000177	1_177	0000000001	NODE_1_length_540378_cov_15.591784	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	K11062_2	72.2	7.7e-21	entD	-	KEGG	probable enterotoxin D	clade_2	#9FC095
0000000333	1_333	0000000001	NODE_1_length_540378_cov_15.591784	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF13091.1	112.5	3.4e-33	PLDc_2	-	PFAM	PLD-like domain	clade_2	#9FC095
0000000350	1_350	0000000001	NODE_1_length_540378_cov_15.591784	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	TIGR00053	81.6	1.2e-23	TIGR00053	-	TIGR	addiction module toxin component, YafQ family	clade_2	#9FC095
0000000350	1_350	0000000001	NODE_1_length_540378_cov_15.591784	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	TIGR02385	90.4	1.9999999999999998e-26	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family	clade_2	#9FC095
0000000351	1_351	0000000001	NODE_1_length_540378_cov_15.591784	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF04221.7	55.3	1.3e-15	RelB	-	PFAM	RelB antitoxin	clade_2	#9FC095
0000000464	1_464	0000000001	NODE_1_length_540378_cov_15.591784	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	K03699_483	534.4	4.1999999999999985e-161	tlyC	-	KEGG	putative hemolysin	clade_2	#9FC095
0000000590	2_54	0000000002	NODE_2_length_317008_cov_16.666632	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF02452.12	94.2	1.7000000000000002e-27	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000000593	2_57	0000000002	NODE_2_length_317008_cov_16.666632	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF01325.14	50.8	3.8e-14	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	clade_2	#9FC095
0000000639	2_103	0000000002	NODE_2_length_317008_cov_16.666632	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF13958.1	80.4	3.5e-23	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000000813	2_277	0000000002	NODE_2_length_317008_cov_16.666632	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	K11068_1278_95_625	175.1	3.2e-52	hlyIII	-	KEGG	hemolysin III	clade_2	#9FC095
0000000962	3_112	0000000003	NODE_3_length_307549_cov_14.289013	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF00881.19	78.5	1.6000000000000002e-22	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000001672	6_108	0000000006	NODE_6_length_187471_cov_14.554184	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF00881.19	103.5	3.2e-30	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000001877	7_130	0000000007	NODE_7_length_185515_cov_13.401871	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF00717.18	54.8	1.6e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000001878	7_131	0000000007	NODE_7_length_185515_cov_13.401871	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF00717.18	58.8	9.6e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000001893	7_146	0000000007	NODE_7_length_185515_cov_13.401871	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF00881.19	109.5	4.399999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000001900	7_153	0000000007	NODE_7_length_185515_cov_13.401871	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF00675.15	63.5	5.7e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	clade_2	#9FC095
0000001900	7_153	0000000007	NODE_7_length_185515_cov_13.401871	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF05193.16	51.5	2.9e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	clade_2	#9FC095
0000001901	7_154	0000000007	NODE_7_length_185515_cov_13.401871	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF05193.16	92.1	9.999999999999999e-27	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	clade_2	#9FC095
0000002091	8_160	0000000008	NODE_8_length_185324_cov_13.709304	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	K11062_2	76.1	5e-22	entD	-	KEGG	probable enterotoxin D	clade_2	#9FC095
0000002103	8_172	0000000008	NODE_8_length_185324_cov_13.709304	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF01636.18	78.5	1.9e-22	APH	-	PFAM	Phosphotransferase enzyme family	clade_2	#9FC095
0000002118	8_187	0000000008	NODE_8_length_185324_cov_13.709304	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF00881.19	111.6	9.999999999999999e-33	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000002156	9_25	0000000009	NODE_9_length_172094_cov_16.240982	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF07927.7	59.4	7.7e-17	YcfA	-	PFAM	YcfA-like protein	clade_2	#9FC095
0000002240	9_109	0000000009	NODE_9_length_172094_cov_16.240982	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF04734.8	51.8	1e-14	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	clade_2	#9FC095
0000002254	9_123	0000000009	NODE_9_length_172094_cov_16.240982	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF00717.18	55.6	9.4e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000002596	11_110	0000000011	NODE_11_length_150519_cov_16.683321	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF02742.10	62.1	9e-18	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	clade_2	#9FC095
0000003154	16_53	0000000016	NODE_16_length_104483_cov_13.305780	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF00903.20	58.9	1.6e-16	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	clade_2	#9FC095
0000003203	16_102	0000000016	NODE_16_length_104483_cov_13.305780	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF03372.18	94.7	2.7e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	clade_2	#9FC095
0000003354	18_38	0000000018	NODE_18_length_96696_cov_13.628670	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF04221.7	55.6	1e-15	RelB	-	PFAM	RelB antitoxin	clade_2	#9FC095
0000003456	19_45	0000000019	NODE_19_length_93310_cov_13.851185	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF13958.1	89.6	5.4e-26	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000003465	19_54	0000000019	NODE_19_length_93310_cov_13.851185	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF13958.1	127.7	1e-37	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000003510	19_99	0000000019	NODE_19_length_93310_cov_13.851185	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535148	SRR12535148	PF02452.12	72.6	8.7e-21	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000003584	20_70	0000000020	NODE_20_length_91829_cov_16.505845	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF00881.19	103.9	2.4e-30	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000003668	21_67	0000000021	NODE_21_length_85862_cov_12.671604	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF02742.10	53.7	4e-15	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	clade_2	#9FC095
0000003986	26_31	0000000026	NODE_26_length_58428_cov_13.545754	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF00881.19	80.6	3.4e-23	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000004080	28_9	0000000028	NODE_28_length_47105_cov_14.288199	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF02452.12	102.3	5.2e-30	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000004096	28_25	0000000028	NODE_28_length_47105_cov_14.288199	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF07883.6	68.5	7.9e-20	Cupin_2	-	PFAM	Cupin domain	clade_2	#9FC095
0000004114	28_43	0000000028	NODE_28_length_47105_cov_14.288199	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF13091.1	97.7	1.3e-28	PLDc_2	-	PFAM	PLD-like domain	clade_2	#9FC095
0000004155	29_39	0000000029	NODE_29_length_45478_cov_15.151132	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF14057.1	642.9	2.1999999999999998e-194	GGGtGRT	-	PFAM	GGGtGRT protein	clade_2	#9FC095
0000004239	31_38	0000000031	NODE_31_length_44870_cov_15.837852	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF13950.1	81.7	8.199999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	clade_2	#9FC095
0000004339	34_20	0000000034	NODE_34_length_34993_cov_13.461711	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	K11068_1278_95_625	200.3	6.4e-60	hlyIII	-	KEGG	hemolysin III	clade_2	#9FC095
0000004411	36_23	0000000036	NODE_36_length_33347_cov_19.113847	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF13958.1	71.4	2e-20	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000004503	39_17	0000000039	NODE_39_length_23672_cov_13.969718	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	PF07883.6	62.8	4.8e-18	Cupin_2	-	PFAM	Cupin domain	clade_2	#9FC095
0000004582	42_17	0000000042	NODE_42_length_20519_cov_16.062475	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535148	SRR12535148	K10815_8	54.4	1.8e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	clade_2	#9FC095
0000000041	1_41	0000000001	NODE_1_length_440223_cov_13.912755	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535149	SRR12535149	PF00717.18	51.3	2.1e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000000066	1_66	0000000001	NODE_1_length_440223_cov_13.912755	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535149	SRR12535149	PF07927.7	60.3	4e-17	YcfA	-	PFAM	YcfA-like protein	clade_2	#9FC095
0000000091	1_91	0000000001	NODE_1_length_440223_cov_13.912755	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535149	SRR12535149	K11062_2	72.2	7.7e-21	entD	-	KEGG	probable enterotoxin D	clade_2	#9FC095
0000000247	1_247	0000000001	NODE_1_length_440223_cov_13.912755	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535149	SRR12535149	PF13091.1	112.5	3.4e-33	PLDc_2	-	PFAM	PLD-like domain	clade_2	#9FC095
0000000264	1_264	0000000001	NODE_1_length_440223_cov_13.912755	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535149	SRR12535149	TIGR02385	90.4	1.9999999999999998e-26	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family	clade_2	#9FC095
0000000264	1_264	0000000001	NODE_1_length_440223_cov_13.912755	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535149	SRR12535149	TIGR00053	81.6	1.2e-23	TIGR00053	-	TIGR	addiction module toxin component, YafQ family	clade_2	#9FC095
0000000265	1_265	0000000001	NODE_1_length_440223_cov_13.912755	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535149	SRR12535149	PF04221.7	55.3	1.3e-15	RelB	-	PFAM	RelB antitoxin	clade_2	#9FC095
0000000378	1_378	0000000001	NODE_1_length_440223_cov_13.912755	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535149	SRR12535149	K03699_483	534.4	4.1999999999999985e-161	tlyC	-	KEGG	putative hemolysin	clade_2	#9FC095
0000000504	2_54	0000000002	NODE_2_length_317008_cov_15.151205	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF02452.12	94.2	1.7000000000000002e-27	PemK	-	PFAM	PemK-like protein	clade_2	#9FC095
0000000507	2_57	0000000002	NODE_2_length_317008_cov_15.151205	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF01325.14	50.8	3.8e-14	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	clade_2	#9FC095
0000000553	2_103	0000000002	NODE_2_length_317008_cov_15.151205	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF13958.1	80.4	3.5e-23	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	clade_2	#9FC095
0000000727	2_277	0000000002	NODE_2_length_317008_cov_15.151205	pathogenic	2: Non-secreted Toxin	N	pathogenic	2: Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	K11068_1278_95_625	175.1	3.2e-52	hlyIII	-	KEGG	hemolysin III	clade_2	#9FC095
0000000876	3_112	0000000003	NODE_3_length_307549_cov_12.863530	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF00881.19	78.5	1.6000000000000002e-22	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000001074	4_11	0000000004	NODE_4_length_246999_cov_13.459153	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF14057.1	642.9	2.1999999999999998e-194	GGGtGRT	-	PFAM	GGGtGRT protein	clade_2	#9FC095
0000001810	7_75	0000000007	NODE_7_length_187501_cov_12.889238	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF00881.19	103.5	3.2e-30	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000001947	8_31	0000000008	NODE_8_length_185515_cov_11.676721	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF05193.16	92.1	9.999999999999999e-27	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	clade_2	#9FC095
0000001948	8_32	0000000008	NODE_8_length_185515_cov_11.676721	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF00675.15	63.5	5.7e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	clade_2	#9FC095
0000001948	8_32	0000000008	NODE_8_length_185515_cov_11.676721	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF05193.16	51.5	2.9e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	clade_2	#9FC095
0000001955	8_39	0000000008	NODE_8_length_185515_cov_11.676721	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF00881.19	109.5	4.399999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
0000001970	8_54	0000000008	NODE_8_length_185515_cov_11.676721	pathogenic	2: Non-secreted Toxin	N	non_pathogenic	-	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF00717.18	58.8	9.6e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000001971	8_55	0000000008	NODE_8_length_185515_cov_11.676721	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	chromosome	SRR12535149	SRR12535149	PF00717.18	54.8	1.6e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	clade_2	#9FC095
0000002114	9_14	0000000009	NODE_9_length_184969_cov_12.205267	pathogenic	2: Non-secreted Toxin	N	unclassified	4: Potential Non-secreted Virulence factor	-	-	-	-	-	ambiguous (phage/chromosome)	SRR12535149	SRR12535149	PF00881.19	111.6	9.999999999999999e-33	Nitroreductase	-	PFAM	Nitroreductase family	clade_2	#9FC095
