ORF_ID	ORF	HMM_Name	Score	Significance_evalue	NAME	Alternative_name	Database	Description	genome_name
0000003073	49_42	K11063_6	85.2	3.3e-25	tcdAB	-	KEGG	toxin A\/B	GCA_024591755.1_ASM2459175v1_genomic
0000003073	49_42	K11060_3	53.7	2.8e-15	entB	-	KEGG	probable enterotoxin B	GCA_024591755.1_ASM2459175v1_genomic
0000003216	49_185	PF13958.1	120.2	1.6999999999999999e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024591755.1_ASM2459175v1_genomic
0000003613	71_9	PF13950.1	81.7	7.199999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_024591755.1_ASM2459175v1_genomic
0000003625	71_21	PF01636.18	52.2	1.9e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024591755.1_ASM2459175v1_genomic
0000003808	73_4	PF05105.7	73.2	3.5e-21	Phage_holin_4	-	PFAM	Holin family	GCA_024591755.1_ASM2459175v1_genomic
0000003808	73_4	TIGR01593	53.8	3.8e-15	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024591755.1_ASM2459175v1_genomic
0000003886	81_64	K11060_3	44.6	1.7e-12	entB	-	KEGG	probable enterotoxin B	GCA_024591755.1_ASM2459175v1_genomic
0000003957	81_135	PF04734.8	53.1	3.4e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_024591755.1_ASM2459175v1_genomic
0000003967	81_145	PF10502.4	47.2	4e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_024591755.1_ASM2459175v1_genomic
0000003967	81_145	PF00717.18	55.6	8.2e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591755.1_ASM2459175v1_genomic
0000003986	89_6	PF07927.7	60	4.1e-17	YcfA	-	PFAM	YcfA-like protein	GCA_024591755.1_ASM2459175v1_genomic
0000004167	90_71	PF00903.20	47.8	3.5e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591755.1_ASM2459175v1_genomic
0000000064	11_15	PF10502.4	47.3	4.2e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_024591735.1_ASM2459173v1_genomic
0000000064	11_15	PF00717.18	55.6	9e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591735.1_ASM2459173v1_genomic
0000000075	11_26	PF04734.8	53.7	2.6e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_024591735.1_ASM2459173v1_genomic
0000000249	22_83	PF07927.7	60	4.5e-17	YcfA	-	PFAM	YcfA-like protein	GCA_024591735.1_ASM2459173v1_genomic
0000000320	33_46	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_024591735.1_ASM2459173v1_genomic
0000000590	51_100	K03699_483	530.6	5.699999999999999e-160	tlyC	-	KEGG	putative hemolysin	GCA_024591735.1_ASM2459173v1_genomic
0000000714	56_26	PF00881.19	103.5	3.1000000000000003e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591735.1_ASM2459173v1_genomic
0000000715	56_27	PF00903.20	47.7	4.3e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591735.1_ASM2459173v1_genomic
0000000911	63_35	PF00903.20	47.8	3.9e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591735.1_ASM2459173v1_genomic
0000001007	64_45	PF02742.10	61.5	1.4e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024591735.1_ASM2459173v1_genomic
0000001007	64_45	PF01325.14	46.5	7.9e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_024591735.1_ASM2459173v1_genomic
0000001058	65_6	PF04734.8	40.4	2.7e-11	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_024591735.1_ASM2459173v1_genomic
0000001145	65_93	K11063_6	78.9	2.9e-23	tcdAB	-	KEGG	toxin A\/B	GCA_024591735.1_ASM2459173v1_genomic
0000001146	65_94	K11063_6	83.8	9.7e-25	tcdAB	-	KEGG	toxin A\/B	GCA_024591735.1_ASM2459173v1_genomic
0000001146	65_94	K11060_3	53.6	3.5e-15	entB	-	KEGG	probable enterotoxin B	GCA_024591735.1_ASM2459173v1_genomic
0000001288	65_236	PF13958.1	120.2	1.8999999999999998e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024591735.1_ASM2459173v1_genomic
0000001437	67_14	PF00717.18	49.4	8e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591735.1_ASM2459173v1_genomic
0000001442	67_19	PF02452.12	75.2	1.3e-21	PemK	-	PFAM	PemK-like protein	GCA_024591735.1_ASM2459173v1_genomic
0000001553	68_60	K10815_8	54.4	1.7e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_024591735.1_ASM2459173v1_genomic
0000001554	68_61	K10816_8	68.9	7.4e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_024591735.1_ASM2459173v1_genomic
0000001562	68_69	PF00717.18	49.4	7.8e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591735.1_ASM2459173v1_genomic
0000001716	71_7	PF05193.16	87	3.4999999999999997e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024591735.1_ASM2459173v1_genomic
0000001717	71_8	PF05193.16	48.6	2.2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024591735.1_ASM2459173v1_genomic
0000001717	71_8	PF00675.15	63.6	4.9e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_024591735.1_ASM2459173v1_genomic
0000001724	71_15	PF00881.19	108.6	8.099999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591735.1_ASM2459173v1_genomic
0000001739	71_30	PF00717.18	58.8	9.2e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591735.1_ASM2459173v1_genomic
0000001740	71_31	PF00717.18	54.8	1.6e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591735.1_ASM2459173v1_genomic
0000001828	72_52	PF13091.1	95.8	4.7000000000000005e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_024591735.1_ASM2459173v1_genomic
0000001905	73_67	PF13958.1	71.4	1.9e-20	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024591735.1_ASM2459173v1_genomic
0000001912	73_74	PF05105.7	48.8	1.5e-13	Phage_holin_4	-	PFAM	Holin family	GCA_024591735.1_ASM2459173v1_genomic
0000002286	78_52	TIGR01593	57.6	2.9e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024591735.1_ASM2459173v1_genomic
0000002286	78_52	PF05105.7	74	2.2e-21	Phage_holin_4	-	PFAM	Holin family	GCA_024591735.1_ASM2459173v1_genomic
0000002313	79_22	K11060_3	53.7	3.1e-15	entB	-	KEGG	probable enterotoxin B	GCA_024591735.1_ASM2459173v1_genomic
0000002366	80_21	PF00881.19	84.8	1.7e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591735.1_ASM2459173v1_genomic
0000002415	81_22	PF00903.20	61.4	2.4e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591735.1_ASM2459173v1_genomic
0000002476	82_33	PF02452.12	102.6	3.8e-30	PemK	-	PFAM	PemK-like protein	GCA_024591735.1_ASM2459173v1_genomic
0000002595	85_13	PF13091.1	112.5	3.2e-33	PLDc_2	-	PFAM	PLD-like domain	GCA_024591735.1_ASM2459173v1_genomic
0000002669	86_41	PF07883.6	45.6	1.1e-12	Cupin_2	-	PFAM	Cupin domain	GCA_024591735.1_ASM2459173v1_genomic
0000002671	87_1	PF00903.20	46.8	8.1e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591735.1_ASM2459173v1_genomic
0000002832	88_29	PF00881.19	103.9	2.3000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591735.1_ASM2459173v1_genomic
0000002870	89_26	PF02742.10	45.9	9.7e-13	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024591735.1_ASM2459173v1_genomic
0000002882	89_38	PF02742.10	43.4	6.3e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024591735.1_ASM2459173v1_genomic
0000002980	93_1	PF00881.19	114	1.7999999999999998e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591735.1_ASM2459173v1_genomic
0000003055	95_11	PF03372.18	94.7	2.6e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_024591735.1_ASM2459173v1_genomic
0000003128	97_14	K11068_1278_95_625	200.3	6.2e-60	hlyIII	-	KEGG	hemolysin III	GCA_024591735.1_ASM2459173v1_genomic
0000003313	100_17	PF14057.1	642.9	2.0999999999999996e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_024591735.1_ASM2459173v1_genomic
0000003327	101_3	PF02452.12	107.9	9.1e-32	PemK	-	PFAM	PemK-like protein	GCA_024591735.1_ASM2459173v1_genomic
0000003443	105_20	PF02452.12	82.8	5.5e-24	PemK	-	PFAM	PemK-like protein	GCA_024591735.1_ASM2459173v1_genomic
0000003465	106_19	PF01636.18	73.5	6.5e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024591735.1_ASM2459173v1_genomic
0000003513	108_17	PF07883.6	62.8	4.6e-18	Cupin_2	-	PFAM	Cupin domain	GCA_024591735.1_ASM2459173v1_genomic
0000003583	109_66	PF05016.9	40.5	8.4e-11	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCA_024591735.1_ASM2459173v1_genomic
0000003584	109_67	PF04221.7	55.3	1.2e-15	RelB	-	PFAM	RelB antitoxin	GCA_024591735.1_ASM2459173v1_genomic
0000003601	109_84	TIGR01593	98.7	5.799999999999999e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024591735.1_ASM2459173v1_genomic
0000003601	109_84	PF05105.7	148.5	1.8999999999999998e-44	Phage_holin_4	-	PFAM	Holin family	GCA_024591735.1_ASM2459173v1_genomic
0000003615	109_98	PF07883.6	50.9	2.5e-14	Cupin_2	-	PFAM	Cupin domain	GCA_024591735.1_ASM2459173v1_genomic
0000003893	120_52	PF13950.1	81.7	7.899999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_024591735.1_ASM2459173v1_genomic
0000003906	120_65	PF01636.18	52.2	2.1e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024591735.1_ASM2459173v1_genomic
0000003959	122_5	PF07883.6	56.7	3.7e-16	Cupin_2	-	PFAM	Cupin domain	GCA_024591735.1_ASM2459173v1_genomic
0000003963	122_9	PF07883.6	69.6	3.6e-20	Cupin_2	-	PFAM	Cupin domain	GCA_024591735.1_ASM2459173v1_genomic
0000004057	129_3	PF02742.10	43.7	4.9e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024591735.1_ASM2459173v1_genomic
0000004479	145_1	PF02452.12	102.3	5e-30	PemK	-	PFAM	PemK-like protein	GCA_024591735.1_ASM2459173v1_genomic
0000004529	151_3	K03699_483	274.1	4.0000000000000004e-82	tlyC	-	KEGG	putative hemolysin	GCA_024591735.1_ASM2459173v1_genomic
0000004540	152_4	PF02452.12	100.8	1.4999999999999998e-29	PemK	-	PFAM	PemK-like protein	GCA_024591735.1_ASM2459173v1_genomic
0000004563	153_18	PF00881.19	80.3	4.0000000000000004e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591735.1_ASM2459173v1_genomic
0000000105	1_105	PF00881.19	80.3	3.7e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591715.1_ASM2459171v1_genomic
0000000138	3_29	PF00903.20	60.9	3.2e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591715.1_ASM2459171v1_genomic
0000000187	3_78	PF03372.18	94.7	2.3e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_024591715.1_ASM2459171v1_genomic
0000000208	3_99	K11068_1278_95_625	201.4	2.6000000000000003e-60	hlyIII	-	KEGG	hemolysin III	GCA_024591715.1_ASM2459171v1_genomic
0000000360	5_30	K11060_3	44.6	1.7e-12	entB	-	KEGG	probable enterotoxin B	GCA_024591715.1_ASM2459171v1_genomic
0000000485	6_62	PF07883.6	42.2	1.1e-11	Cupin_2	-	PFAM	Cupin domain	GCA_024591715.1_ASM2459171v1_genomic
0000000513	7_3	K03699_483	530.6	5.1999999999999994e-160	tlyC	-	KEGG	putative hemolysin	GCA_024591715.1_ASM2459171v1_genomic
0000000907	11_27	PF00717.18	54.8	1.5e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591715.1_ASM2459171v1_genomic
0000000908	11_28	PF00717.18	58.8	8.4e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591715.1_ASM2459171v1_genomic
0000000923	11_43	PF00881.19	108.6	7.399999999999999e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591715.1_ASM2459171v1_genomic
0000000930	11_50	PF00675.15	63.8	3.9e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_024591715.1_ASM2459171v1_genomic
0000000930	11_50	PF05193.16	51.6	2.4e-14	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024591715.1_ASM2459171v1_genomic
0000000931	11_51	PF05193.16	87	3.1999999999999997e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024591715.1_ASM2459171v1_genomic
0000001092	12_126	PF00881.19	103.9	2.1000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591715.1_ASM2459171v1_genomic
0000001198	12_232	K11062_2	76.1	4.3e-22	entD	-	KEGG	probable enterotoxin D	GCA_024591715.1_ASM2459171v1_genomic
0000001228	13_8	PF02452.12	102.3	4.5000000000000004e-30	PemK	-	PFAM	PemK-like protein	GCA_024591715.1_ASM2459171v1_genomic
0000001244	13_24	PF07883.6	69.6	3.3e-20	Cupin_2	-	PFAM	Cupin domain	GCA_024591715.1_ASM2459171v1_genomic
0000001248	13_28	PF07883.6	56.7	3.4e-16	Cupin_2	-	PFAM	Cupin domain	GCA_024591715.1_ASM2459171v1_genomic
0000001262	13_42	PF13091.1	95.8	4.3e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_024591715.1_ASM2459171v1_genomic
0000001389	15_9	PF00717.18	49.4	7e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591715.1_ASM2459171v1_genomic
0000001397	15_17	K10816_8	68.9	6.7e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_024591715.1_ASM2459171v1_genomic
0000001398	15_18	K10815_8	54.2	1.7e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_024591715.1_ASM2459171v1_genomic
0000001728	19_31	PF07883.6	48.8	1e-13	Cupin_2	-	PFAM	Cupin domain	GCA_024591715.1_ASM2459171v1_genomic
0000001807	20_43	PF04734.8	53.1	3.4e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_024591715.1_ASM2459171v1_genomic
0000001817	20_53	PF00717.18	55.6	8.2e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591715.1_ASM2459171v1_genomic
0000001817	20_53	PF10502.4	47.2	4e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_024591715.1_ASM2459171v1_genomic
0000001914	22_30	PF14057.1	642.9	1.8999999999999998e-194	GGGtGRT	-	PFAM	GGGtGRT protein	GCA_024591715.1_ASM2459171v1_genomic
0000001987	23_41	K11063_6	99.5	1.5999999999999999e-29	tcdAB	-	KEGG	toxin A\/B	GCA_024591715.1_ASM2459171v1_genomic
0000001988	23_42	K11060_3	53.7	2.8e-15	entB	-	KEGG	probable enterotoxin B	GCA_024591715.1_ASM2459171v1_genomic
0000001988	23_42	K11063_6	85.2	3.3e-25	tcdAB	-	KEGG	toxin A\/B	GCA_024591715.1_ASM2459171v1_genomic
0000002131	23_185	PF13958.1	120.2	1.6999999999999999e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024591715.1_ASM2459171v1_genomic
0000002318	26_28	PF00881.19	84.8	1.4999999999999998e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591715.1_ASM2459171v1_genomic
0000002363	27_29	PF07883.6	44.7	1.9e-12	Cupin_2	-	PFAM	Cupin domain	GCA_024591715.1_ASM2459171v1_genomic
0000002584	33_10	PF02452.12	100.7	1.3999999999999998e-29	PemK	-	PFAM	PemK-like protein	GCA_024591715.1_ASM2459171v1_genomic
0000002587	33_13	PF02742.10	44.9	1.9e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024591715.1_ASM2459171v1_genomic
0000002654	34_48	PF00903.20	47.7	3.9e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591715.1_ASM2459171v1_genomic
0000002655	34_49	PF00881.19	103.5	2.8000000000000002e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591715.1_ASM2459171v1_genomic
0000002781	34_175	PF02742.10	43.1	7e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024591715.1_ASM2459171v1_genomic
0000002787	34_181	TIGR02385	90.1	2.2e-26	RelE_StbE	-	TIGR	addiction module toxin, RelE/StbE family	GCA_024591715.1_ASM2459171v1_genomic
0000002787	34_181	TIGR00053	81.8	9.199999999999999e-24	TIGR00053	-	TIGR	addiction module toxin component, YafQ family	GCA_024591715.1_ASM2459171v1_genomic
0000002788	34_182	PF04221.7	55.3	1.2e-15	RelB	-	PFAM	RelB antitoxin	GCA_024591715.1_ASM2459171v1_genomic
0000002802	34_196	K11060_3	40.7	2.5e-11	entB	-	KEGG	probable enterotoxin B	GCA_024591715.1_ASM2459171v1_genomic
0000002844	35_7	PF01636.18	52.2	1.9e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024591715.1_ASM2459171v1_genomic
0000002856	35_19	PF13950.1	81.7	7.199999999999999e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_024591715.1_ASM2459171v1_genomic
0000002920	38_17	PF07883.6	62.8	4.2e-18	Cupin_2	-	PFAM	Cupin domain	GCA_024591715.1_ASM2459171v1_genomic
0000003006	42_14	TIGR01593	57.1	3.7e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024591715.1_ASM2459171v1_genomic
0000003006	42_14	PF05105.7	72.7	5.3e-21	Phage_holin_4	-	PFAM	Holin family	GCA_024591715.1_ASM2459171v1_genomic
0000003177	45_132	PF00903.20	46.8	7.3e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591715.1_ASM2459171v1_genomic
0000003267	45_222	PF00881.19	114	1.7e-33	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591715.1_ASM2459171v1_genomic
0000003275	45_230	K03699_483	274.1	3.6e-82	tlyC	-	KEGG	putative hemolysin	GCA_024591715.1_ASM2459171v1_genomic
0000003283	45_238	PF01636.18	73.5	5.9e-21	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024591715.1_ASM2459171v1_genomic
0000003301	47_1	K11063_6	117.5	6e-35	tcdAB	-	KEGG	toxin A\/B	GCA_024591715.1_ASM2459171v1_genomic
0000003406	54_12	PF02742.10	61.5	1.2e-17	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024591715.1_ASM2459171v1_genomic
0000003406	54_12	PF01325.14	46.5	7.1e-13	Fe_dep_repress	-	PFAM	Iron dependent repressor, N-terminal DNA binding domain	GCA_024591715.1_ASM2459171v1_genomic
0000003843	78_9	PF07927.7	60	4.1e-17	YcfA	-	PFAM	YcfA-like protein	GCA_024591715.1_ASM2459171v1_genomic
0000004040	88_72	PF00903.20	47.8	3.5e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591715.1_ASM2459171v1_genomic
0000000027	11_14	K11068_1278_95_625	200.3	6.300000000000001e-60	hlyIII	-	KEGG	hemolysin III	GCA_024591695.1_ASM2459169v1_genomic
0000000048	11_35	PF03372.18	94.7	2.6e-27	Exo_endo_phos	-	PFAM	Endonuclease/Exonuclease/phosphatase family	GCA_024591695.1_ASM2459169v1_genomic
0000000098	11_85	PF00903.20	60.9	3.5e-17	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591695.1_ASM2459169v1_genomic
0000000170	21_32	PF05193.16	87	3.6e-25	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024591695.1_ASM2459169v1_genomic
0000000171	21_33	PF05193.16	48.6	2.2e-13	Peptidase_M16_C	-	PFAM	Peptidase M16 inactive domain	GCA_024591695.1_ASM2459169v1_genomic
0000000171	21_33	PF00675.15	63.6	5e-18	Peptidase_M16	-	PFAM	Insulinase (Peptidase family M16)	GCA_024591695.1_ASM2459169v1_genomic
0000000178	21_40	PF00881.19	108.6	8.2e-32	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591695.1_ASM2459169v1_genomic
0000000193	21_55	PF00717.18	58.8	9.3e-17	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591695.1_ASM2459169v1_genomic
0000000194	21_56	PF00717.18	54.8	1.6e-15	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591695.1_ASM2459169v1_genomic
0000000340	22_91	PF00881.19	80.3	4.1000000000000003e-23	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591695.1_ASM2459169v1_genomic
0000000376	30_15	PF00717.18	55.6	9.1e-16	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591695.1_ASM2459169v1_genomic
0000000376	30_15	PF10502.4	47.3	4.2e-13	Peptidase_S26	-	PFAM	Signal peptidase, peptidase S26	GCA_024591695.1_ASM2459169v1_genomic
0000000387	30_26	PF04734.8	53.7	2.6e-15	Ceramidase_alk	-	PFAM	Neutral/alkaline non-lysosomal ceramidase	GCA_024591695.1_ASM2459169v1_genomic
0000000617	33_53	PF07883.6	42.2	1.2e-11	Cupin_2	-	PFAM	Cupin domain	GCA_024591695.1_ASM2459169v1_genomic
0000000773	35_26	PF00881.19	103.5	3.1000000000000003e-30	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591695.1_ASM2459169v1_genomic
0000000774	35_27	PF00903.20	47.7	4.3e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591695.1_ASM2459169v1_genomic
0000000983	37_52	PF02452.12	75.2	1.3e-21	PemK	-	PFAM	PemK-like protein	GCA_024591695.1_ASM2459169v1_genomic
0000000988	37_57	PF00717.18	49.4	8.1e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591695.1_ASM2459169v1_genomic
0000001094	38_74	K11063_6	78.9	2.9e-23	tcdAB	-	KEGG	toxin A\/B	GCA_024591695.1_ASM2459169v1_genomic
0000001095	38_75	K11063_6	83.8	9.8e-25	tcdAB	-	KEGG	toxin A\/B	GCA_024591695.1_ASM2459169v1_genomic
0000001095	38_75	K11060_3	53.6	3.5e-15	entB	-	KEGG	probable enterotoxin B	GCA_024591695.1_ASM2459169v1_genomic
0000001237	38_217	PF13958.1	120.2	1.8999999999999998e-35	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024591695.1_ASM2459169v1_genomic
0000001296	39_4	TIGR01593	98.7	5.799999999999999e-29	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024591695.1_ASM2459169v1_genomic
0000001296	39_4	PF05105.7	148.5	1.8999999999999998e-44	Phage_holin_4	-	PFAM	Holin family	GCA_024591695.1_ASM2459169v1_genomic
0000001313	39_21	PF04221.7	55.3	1.2e-15	RelB	-	PFAM	RelB antitoxin	GCA_024591695.1_ASM2459169v1_genomic
0000001314	39_22	PF05016.9	40.5	8.5e-11	Plasmid_stabil	-	PFAM	Plasmid stabilisation system protein	GCA_024591695.1_ASM2459169v1_genomic
0000001406	40_27	PF00903.20	47.8	3.9e-13	Glyoxalase	-	PFAM	Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily	GCA_024591695.1_ASM2459169v1_genomic
0000001509	41_52	PF13091.1	95.8	4.8e-28	PLDc_2	-	PFAM	PLD-like domain	GCA_024591695.1_ASM2459169v1_genomic
0000001523	41_66	PF07883.6	56.7	3.7e-16	Cupin_2	-	PFAM	Cupin domain	GCA_024591695.1_ASM2459169v1_genomic
0000001527	41_70	PF07883.6	69.6	3.7e-20	Cupin_2	-	PFAM	Cupin domain	GCA_024591695.1_ASM2459169v1_genomic
0000001665	43_59	K10815_8	54.4	1.7e-15	hcnB	-	KEGG	hydrogen cyanide synthase HcnB [EC:1.4.99.5]	GCA_024591695.1_ASM2459169v1_genomic
0000001666	43_60	K10816_8	68.9	7.5e-20	hcnC	-	KEGG	hydrogen cyanide synthase HcnC [EC:1.4.99.5]	GCA_024591695.1_ASM2459169v1_genomic
0000001674	43_68	PF00717.18	49.4	7.8e-14	Peptidase_S24	-	PFAM	Peptidase S24-like	GCA_024591695.1_ASM2459169v1_genomic
0000001780	45_28	PF00881.19	84.8	1.7e-24	Nitroreductase	-	PFAM	Nitroreductase family	GCA_024591695.1_ASM2459169v1_genomic
0000001887	46_67	PF13958.1	71.4	1.9e-20	ToxN_toxin	-	PFAM	Toxin ToxN, type III toxin-antitoxin system	GCA_024591695.1_ASM2459169v1_genomic
0000001894	46_74	PF05105.7	48.8	1.5e-13	Phage_holin_4	-	PFAM	Holin family	GCA_024591695.1_ASM2459169v1_genomic
0000001946	47_50	K11060_3	53.7	3.1e-15	entB	-	KEGG	probable enterotoxin B	GCA_024591695.1_ASM2459169v1_genomic
0000002186	49_163	PF01636.18	52.2	2.1e-14	APH	-	PFAM	Phosphotransferase enzyme family	GCA_024591695.1_ASM2459169v1_genomic
0000002199	49_176	PF13950.1	81.7	8.000000000000001e-24	Epimerase_Csub	-	PFAM	UDP-glucose 4-epimerase C-term subunit	GCA_024591695.1_ASM2459169v1_genomic
0000002338	51_45	PF02742.10	43.7	4.9e-12	Fe_dep_repr_C	-	PFAM	Iron dependent repressor, metal binding and dimerisation domain	GCA_024591695.1_ASM2459169v1_genomic
0000002370	52_17	PF13091.1	112.5	3.2e-33	PLDc_2	-	PFAM	PLD-like domain	GCA_024591695.1_ASM2459169v1_genomic
0000002611	56_52	TIGR01593	57.6	2.9e-16	holin_tox_secr	-	TIGR	toxin secretion/phage lysis holin	GCA_024591695.1_ASM2459169v1_genomic
0000002611	56_52	PF05105.7	74	2.2e-21	Phage_holin_4	-	PFAM	Holin family	GCA_024591695.1_ASM2459169v1_genomic
